('2014-12-20 09:48:07.703622', 'worker [5] started')
('2014-12-20 09:48:07.703758', 'client 7 initted')
('2014-12-20 09:48:08.016372', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:10.212681', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 47 tb0[1] 42 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:10.214472', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 47 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:11.592482', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 46 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:11.594805', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 46 tb0[1] 40 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:11.937977', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 45 tb0[1] 40 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:11.939769', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 45 tb0[1] 39 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:25.338832', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 51 tb0[1] 46 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:25.341389', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 51 tb0[1] 45 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:31.238542', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 53 tb0[1] 48 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:31.241573', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 52 tb0[1] 48 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:31.243951', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 52 tb0[1] 47 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:31.247232', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 52 tb0[1] 46 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:31.352425', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 52 tb0[1] 45 , tb1[0] 0 tb1[1] 0')
('2014-12-20 11:29:40.870664', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 55 tb1[1] 54')
('2014-12-20 11:29:40.872406', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 55 tb1[1] 53')
('2014-12-20 11:29:40.876851', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 55 tb1[1] 52')
('2014-12-20 11:29:40.877684', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 55 tb1[1] 51')
('2014-12-20 11:29:40.878753', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 55 tb1[1] 50')
('2014-12-20 11:29:40.879778', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 55 tb1[1] 49')
('2014-12-20 11:29:40.881100', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 55 tb1[1] 48')
('2014-12-20 11:29:44.883554', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 57 tb1[1] 47')
('2014-12-20 11:29:46.523028', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 55 tb1[1] 47')
('2014-12-20 11:29:46.525527', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 54 tb1[1] 47')
('2014-12-20 11:29:46.527043', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 53 tb1[1] 47')
('2014-12-20 11:29:46.529081', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 52 tb1[1] 47')
('2014-12-20 11:29:46.530645', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 52 tb1[1] 46')
('2014-12-20 11:29:46.532323', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 52 tb1[1] 45')
('2014-12-20 11:29:46.533934', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 52 tb1[1] 44')
('2014-12-20 11:29:46.536573', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 51 tb1[1] 44')
('2014-12-20 11:29:46.538650', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 50 tb1[1] 44')
('2014-12-20 11:29:46.540461', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 50 tb1[1] 43')
('2014-12-20 11:29:46.541931', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 50 tb1[1] 42')
('2014-12-20 11:29:46.543544', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 50 tb1[1] 41')
('2014-12-20 11:29:46.545911', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 49 tb1[1] 41')
('2014-12-20 11:29:46.548206', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 49 tb1[1] 40')
('2014-12-20 11:29:50.520113', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 51 tb1[1] 39')
('2014-12-20 11:29:50.522116', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 51 tb1[1] 38')
('2014-12-20 11:29:50.523713', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 51 tb1[1] 37')
('2014-12-20 11:29:50.525759', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 51 tb1[1] 36')
('2014-12-20 11:29:50.527183', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 51 tb1[1] 35')
('2014-12-20 11:29:50.528531', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 51 tb1[1] 34')
('2014-12-20 11:29:50.530222', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 51 tb1[1] 33')
('2014-12-20 11:29:52.969770', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 52 tb1[1] 32')
('2014-12-20 11:29:53.533276', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 52 tb1[1] 31')
('2014-12-20 11:29:53.888409', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 51 tb1[1] 31')
('2014-12-20 11:29:53.891067', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 50 tb1[1] 31')
('2014-12-20 11:29:53.892962', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 49 tb1[1] 31')
('2014-12-20 11:29:53.895482', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 48 tb1[1] 31')
('2014-12-20 11:29:53.900136', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 47 tb1[1] 31')
('2014-12-20 11:29:53.903876', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 47 tb1[1] 30')
('2014-12-20 11:29:53.906169', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 47 tb1[1] 29')
('2014-12-20 11:29:53.907547', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 47 tb1[1] 28')
('2014-12-20 11:29:53.911895', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 46 tb1[1] 28')
('2014-12-20 11:29:53.916054', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 46 tb1[1] 27')
('2014-12-20 11:29:53.917352', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 46 tb1[1] 26')
('2014-12-20 11:29:53.924729', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 46 tb1[1] 25')
('2014-12-20 11:29:55.920345', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 46 tb1[1] 25')
('2014-12-20 11:29:55.922477', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 46 tb1[1] 24')
('2014-12-20 11:29:55.925101', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 45 tb1[1] 24')
('2014-12-20 11:29:55.927024', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 45 tb1[1] 23')
('2014-12-20 11:29:56.535858', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 46 tb1[1] 22')
('2014-12-20 11:29:57.414835', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 45 tb1[1] 22')
('2014-12-20 11:29:57.416923', 'fd_channel : login[0] 1 login[1] 0 , tb0[0] 65 tb0[1] 58 , tb1[0] 45 tb1[1] 21')
('2014-12-20 11:30:00.910148', 'worker [5] stopping')
