('2014-10-18 09:18:41.351847', 'redis reader connect succeed')
('2014-10-18 09:18:41.352064', 'redis writer connect succeed')
('2014-10-18 09:18:41.385287', 'redis timer connect succeed')
('2014-10-18 09:18:41.405372', 'worker [3] started')
('2014-10-18 09:18:41.405461', 'client 11 initted')
('2014-10-18 09:18:42.013175', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:45:13.959021', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 18 tb0[1] 19 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:45:13.960772', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 18 tb0[1] 18 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:45:13.963969', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 17 tb0[1] 18 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:45:13.966023', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 17 tb0[1] 17 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:45:13.968301', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 16 tb0[1] 17 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:45:13.969927', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 16 tb0[1] 16 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:45:14.978728', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 15 tb0[1] 16 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:45:14.979647', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 15 tb0[1] 15 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:53:13.059972', 'redis reader connect succeed')
('2014-10-18 10:53:13.060190', 'redis writer connect succeed')
('2014-10-18 10:53:13.086300', 'redis timer connect succeed')
('2014-10-18 10:53:13.107737', 'worker [3] started')
('2014-10-18 10:53:13.107830', 'client 11 initted')
('2014-10-18 10:53:14.013964', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:53:14.103390', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:53:15.012163', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:53:15.105542', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:53:16.027991', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:53:16.106729', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:53:17.009836', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:53:17.107807', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:53:18.010286', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:53:18.108985', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:53:19.011325', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:02.834654', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 50 tb0[1] 51 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:02.836448', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 50 tb0[1] 50 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:02.838368', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 49 tb0[1] 50 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:02.839502', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 49 tb0[1] 49 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:02.841191', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 48 tb0[1] 49 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:02.842237', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 48 tb0[1] 48 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:02.843796', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 47 tb0[1] 48 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:02.844996', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 47 tb0[1] 47 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:02.846086', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 46 tb0[1] 47 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:02.849991', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 46 tb0[1] 46 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:02.853752', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 45 tb0[1] 46 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:03.590338', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 45 tb0[1] 45 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:03.597813', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 44 tb0[1] 45 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:03.930643', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 44 tb0[1] 44 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:04.412411', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 44 tb0[1] 45 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:04.418282', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 44 tb0[1] 44 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:04.465542', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 43 tb0[1] 44 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:08.939537', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 44 tb0[1] 46 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:08.941421', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 44 tb0[1] 45 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:09.137067', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 43 tb0[1] 45 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:09.138072', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 43 tb0[1] 44 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:10.189801', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 43 tb0[1] 45 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:10.191180', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 43 tb0[1] 44 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:10.337952', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 42 tb0[1] 44 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:10.339481', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 42 tb0[1] 43 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:10.363422', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 41 tb0[1] 43 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:10.364136', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 41 tb0[1] 42 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:10.909798', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 40 tb0[1] 42 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:10.910740', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 40 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:11.353626', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 39 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:11.355147', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 39 tb0[1] 40 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:11.360451', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 38 tb0[1] 40 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:11.361833', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 38 tb0[1] 39 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:12.341111', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 38 tb0[1] 40 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:12.342429', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 38 tb0[1] 39 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:12.384311', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 37 tb0[1] 39 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:12.385876', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 37 tb0[1] 38 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:12.391008', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 36 tb0[1] 38 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:12.393097', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 36 tb0[1] 37 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:13.363224', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 35 tb0[1] 37 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:13.363902', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 35 tb0[1] 36 , tb1[0] 0 tb1[1] 0')
('2014-10-18 10:55:14.387816', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 35 tb0[1] 37 , tb1[0] 0 tb1[1] 0')
