('2014-11-15 09:00:49.552529', 'worker [3] started')
('2014-11-15 09:00:49.552672', 'client 10 initted')
('2014-11-15 09:00:50.017873', 'fd_channel : login[0] 0 login[1] 1 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:31.126874', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 45 tb0[1] 46 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:31.134519', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 45 tb0[1] 45 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:32.419666', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 45 tb0[1] 46 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:32.421675', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 45 tb0[1] 45 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:32.424425', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 44 tb0[1] 45 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:35:32.426587', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 44 tb0[1] 44 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:36:03.134801', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 55 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:36:15.985203', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 54 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:36:15.986541', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:36:15.987839', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 53 , tb1[0] 0 tb1[1] 0')
('2014-11-15 10:36:15.989571', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 53 tb0[1] 53 , tb1[0] 0 tb1[1] 0')
('2014-11-15 11:29:40.657746', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 44 tb1[1] 40')
('2014-11-15 11:29:40.659967', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 43 tb1[1] 40')
('2014-11-15 11:29:40.661891', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 42 tb1[1] 40')
('2014-11-15 11:29:40.663103', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 41 tb1[1] 40')
('2014-11-15 11:29:40.664421', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 40 tb1[1] 40')
('2014-11-15 11:29:40.665926', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 39 tb1[1] 40')
('2014-11-15 11:29:40.666849', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 39 tb1[1] 39')
('2014-11-15 11:29:40.668100', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 38 tb1[1] 39')
('2014-11-15 11:29:40.669080', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 38 tb1[1] 38')
('2014-11-15 11:29:40.670335', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 37 tb1[1] 38')
('2014-11-15 11:29:48.569965', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 40 tb1[1] 39')
('2014-11-15 11:29:48.571220', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 39 tb1[1] 39')
('2014-11-15 11:29:48.572542', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 39 tb1[1] 38')
('2014-11-15 11:29:48.574886', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 39 tb1[1] 37')
('2014-11-15 11:29:48.586992', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 38 tb1[1] 37')
('2014-11-15 11:29:48.588204', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 37 tb1[1] 37')
('2014-11-15 11:29:48.590920', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 36 tb1[1] 37')
('2014-11-15 11:29:48.592049', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 35 tb1[1] 37')
('2014-11-15 11:29:48.593433', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 34 tb1[1] 37')
('2014-11-15 11:29:48.595946', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 34 tb1[1] 36')
('2014-11-15 11:29:48.597307', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 34 tb1[1] 35')
('2014-11-15 11:29:48.598798', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 34 tb1[1] 34')
('2014-11-15 11:29:48.602515', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 33 tb1[1] 34')
('2014-11-15 11:29:48.603943', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 33 tb1[1] 33')
('2014-11-15 11:29:48.606074', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 33 tb1[1] 32')
('2014-11-15 11:29:48.608381', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 32 tb1[1] 32')
('2014-11-15 11:29:48.610195', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 31 tb1[1] 32')
('2014-11-15 11:29:48.611979', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 30 tb1[1] 32')
('2014-11-15 11:29:48.614245', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 30 tb1[1] 31')
('2014-11-15 11:29:48.616430', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 29 tb1[1] 31')
('2014-11-15 11:29:48.617711', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 29 tb1[1] 30')
('2014-11-15 11:29:48.620088', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 28 tb1[1] 30')
('2014-11-15 11:29:48.621189', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 27 tb1[1] 30')
('2014-11-15 11:29:48.622804', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 27 tb1[1] 29')
('2014-11-15 11:29:48.626793', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 27 tb1[1] 28')
('2014-11-15 11:29:48.633504', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 27 tb1[1] 27')
('2014-11-15 11:29:48.637260', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 27 tb1[1] 26')
('2014-11-15 11:29:48.639381', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 27 tb1[1] 25')
('2014-11-15 11:29:48.643732', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 26 tb1[1] 25')
('2014-11-15 11:29:48.645975', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 25 tb1[1] 25')
('2014-11-15 11:29:48.648009', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 25 tb1[1] 24')
('2014-11-15 11:29:48.649742', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 24 tb1[1] 24')
('2014-11-15 11:29:48.652279', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 23 tb1[1] 24')
('2014-11-15 11:29:48.656321', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 22 tb1[1] 24')
('2014-11-15 11:29:48.658187', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 22 tb1[1] 23')
('2014-11-15 11:29:48.659405', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 22 tb1[1] 22')
('2014-11-15 11:29:48.660744', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 22 tb1[1] 21')
('2014-11-15 11:29:48.664190', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 22 tb1[1] 20')
('2014-11-15 11:29:48.666724', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 21 tb1[1] 20')
('2014-11-15 11:29:48.668589', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 21 tb1[1] 19')
('2014-11-15 11:29:52.649104', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 22 tb1[1] 19')
('2014-11-15 11:29:53.584626', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 21 tb1[1] 19')
('2014-11-15 11:29:53.586579', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 20 tb1[1] 19')
('2014-11-15 11:29:53.608406', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 19 tb1[1] 19')
('2014-11-15 11:29:53.615093', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 18 tb1[1] 19')
('2014-11-15 11:29:53.616851', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 18 tb1[1] 18')
('2014-11-15 11:29:53.645593', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 17 tb1[1] 18')
('2014-11-15 11:29:53.649820', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 17 tb1[1] 17')
('2014-11-15 11:29:53.653862', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 16 tb1[1] 17')
('2014-11-15 11:29:53.670347', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 16 tb1[1] 16')
('2014-11-15 11:29:56.656703', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 17 tb1[1] 16')
('2014-11-15 11:29:58.615155', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 17 tb1[1] 16')
('2014-11-15 11:29:58.617015', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 17 tb1[1] 15')
('2014-11-15 11:29:58.619713', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 16 tb1[1] 15')
('2014-11-15 11:29:58.621474', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 16 tb1[1] 14')
('2014-11-15 11:29:59.162818', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 15 tb1[1] 14')
('2014-11-15 11:29:59.165225', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 14 tb1[1] 14')
('2014-11-15 11:29:59.169042', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 13 tb1[1] 14')
('2014-11-15 11:29:59.172474', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 12 tb1[1] 14')
('2014-11-15 11:29:59.174844', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 12 tb1[1] 13')
('2014-11-15 11:29:59.177816', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 11 tb1[1] 13')
('2014-11-15 11:29:59.182714', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 11 tb1[1] 12')
('2014-11-15 11:29:59.184108', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 10 tb1[1] 12')
('2014-11-15 11:29:59.185879', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 10 tb1[1] 11')
('2014-11-15 11:29:59.188735', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 10 tb1[1] 10')
('2014-11-15 11:29:59.190898', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 9 tb1[1] 10')
('2014-11-15 11:29:59.193673', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 8 tb1[1] 10')
('2014-11-15 11:29:59.195599', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 8 tb1[1] 9')
('2014-11-15 11:29:59.196691', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 7 tb1[1] 9')
('2014-11-15 11:29:59.197997', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 6 tb1[1] 9')
('2014-11-15 11:29:59.202271', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 5 tb1[1] 9')
('2014-11-15 11:29:59.206407', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 5 tb1[1] 8')
('2014-11-15 11:29:59.208442', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 5 tb1[1] 7')
('2014-11-15 11:29:59.209665', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 4 tb1[1] 7')
('2014-11-15 11:29:59.211374', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 4 tb1[1] 6')
('2014-11-15 11:29:59.213004', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 4 tb1[1] 5')
('2014-11-15 11:29:59.214460', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 4 tb1[1] 4')
('2014-11-15 11:29:59.216379', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 4 tb1[1] 3')
('2014-11-15 11:29:59.220277', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 4 tb1[1] 2')
('2014-11-15 11:29:59.221614', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 3 tb1[1] 2')
('2014-11-15 11:29:59.224016', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 2 tb1[1] 2')
('2014-11-15 11:29:59.226170', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 2 tb1[1] 1')
('2014-11-15 11:29:59.230096', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 1 tb1[1] 1')
('2014-11-15 11:29:59.231656', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 0 tb1[1] 1')
('2014-11-15 11:29:59.233367', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 54 , tb1[0] 0 tb1[1] 0')
('2014-11-15 11:30:00.686258', 'worker [3] stopping')
