('2015-03-21 09:55:29.218020', 'worker [1] started')
('2015-03-21 09:55:29.218085', 'client 8 initted')
('2015-03-21 09:55:30.008230', 'put_channel : channel login, group 0, time 2015-03-21 09:55:30.008161')
('2015-03-21 10:33:44.519325', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:44.519245')
('2015-03-21 10:33:45.006956', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:45.006882')
('2015-03-21 10:33:46.506596', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:46.506526')
('2015-03-21 10:33:48.006130', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:48.006063')
('2015-03-21 10:33:49.005779', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:49.005699')
('2015-03-21 10:33:49.013532', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:49.013483')
('2015-03-21 10:33:49.047350', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:49.047282')
('2015-03-21 10:33:49.506977', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:49.506804')
('2015-03-21 10:33:51.006509', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:51.006434')
('2015-03-21 10:33:52.506811', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:52.506739')
('2015-03-21 10:33:53.505666', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:53.505588')
('2015-03-21 10:33:53.517672', 'put_channel : channel tb0, group 0, time 2015-03-21 10:33:53.517629')
('2015-03-21 10:33:54.008107', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:54.008035')
('2015-03-21 10:33:55.505958', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:55.505865')
('2015-03-21 10:33:57.008679', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:57.008608')
('2015-03-21 10:33:58.508393', 'put_channel : channel tb0, group 1, time 2015-03-21 10:33:58.508322')
('2015-03-21 10:34:00.006878', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:00.006797')
('2015-03-21 10:34:01.478679', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 49 tb0[1] 55 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:01.479745', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 49 tb0[1] 54 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:01.480605', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 49 tb0[1] 53 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:01.481304', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 49 tb0[1] 52 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:01.481940', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 49 tb0[1] 51 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:01.482978', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 49 tb0[1] 50 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:01.483951', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 49 tb0[1] 49 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:01.484499', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 49 tb0[1] 48 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:01.505904', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:01.505862')
('2015-03-21 10:34:03.005787', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:03.005721')
('2015-03-21 10:34:04.507240', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:04.507176')
('2015-03-21 10:34:06.006518', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:06.006454')
('2015-03-21 10:34:08.507394', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:08.507328')
('2015-03-21 10:34:08.518370', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:08.518325')
('2015-03-21 10:34:08.607740', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 50 tb0[1] 52 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:08.608699', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 50 tb0[1] 51 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:09.009491', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:09.009365')
('2015-03-21 10:34:09.011789', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:09.011702')
('2015-03-21 10:34:09.222452', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 51 tb0[1] 51 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:09.223121', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 51 tb0[1] 50 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:09.452251', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 50 tb0[1] 50 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:09.453134', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 50 tb0[1] 49 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:10.021348', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:10.021280')
('2015-03-21 10:34:10.508107', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:10.508037')
('2015-03-21 10:34:10.533823', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:10.533740')
('2015-03-21 10:34:10.996169', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:10.996055')
('2015-03-21 10:34:11.341213', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 53 tb0[1] 49 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:11.341975', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 53 tb0[1] 48 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:11.454227', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 48 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:11.454860', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 47 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:11.517428', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:11.517361')
('2015-03-21 10:34:12.542152', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 47 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:12.543062', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 46 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:13.343539', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 51 tb0[1] 46 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:13.344324', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 51 tb0[1] 45 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:14.544515', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 50 tb0[1] 45 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:14.545248', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 50 tb0[1] 44 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:19.005970', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:19.005900')
('2015-03-21 10:34:19.014946', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:19.014907')
('2015-03-21 10:34:19.509136', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:19.509075')
('2015-03-21 10:34:19.510076', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:19.510042')
('2015-03-21 10:34:19.956929', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:19.956843')
('2015-03-21 10:34:20.517509', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:20.517442')
('2015-03-21 10:34:20.565967', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:20.565892')
('2015-03-21 10:34:30.230494', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 56 tb0[1] 44 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:30.231355', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 56 tb0[1] 43 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:31.482008', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 56 tb0[1] 42 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:31.483438', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 56 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:31.506404', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:31.506340')
('2015-03-21 10:34:32.233608', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 42 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:32.235884', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:32.556088', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:33.006561', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:33.006479')
('2015-03-21 10:34:33.027838', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:33.027729')
('2015-03-21 10:34:34.019881', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:34.019784')
('2015-03-21 10:34:34.506331', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:34.506268')
('2015-03-21 10:34:36.006012', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:36.005948')
('2015-03-21 10:34:36.035640', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:36.035590')
('2015-03-21 10:34:37.507733', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:37.507662')
('2015-03-21 10:34:39.006996', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:39.006923')
('2015-03-21 10:34:39.027737', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:39.027684')
('2015-03-21 10:34:40.506315', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:40.506243')
('2015-03-21 10:34:42.007949', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:42.007878')
('2015-03-21 10:34:43.506126', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:43.506056')
('2015-03-21 10:34:45.008530', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:45.008441')
('2015-03-21 10:34:45.346316', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 53 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:46.508457', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:46.508369')
('2015-03-21 10:34:46.547783', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 54 tb0[1] 53 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:48.007520', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:48.007454')
('2015-03-21 10:34:49.007108', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:49.007029')
('2015-03-21 10:34:49.013365', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:49.013316')
('2015-03-21 10:34:49.506047', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:49.505947')
('2015-03-21 10:34:49.509114', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:49.509073')
('2015-03-21 10:34:49.509290', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:49.509234')
('2015-03-21 10:34:49.527218', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:49.527151')
('2015-03-21 10:34:50.191947', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 58 tb0[1] 54 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:50.194105', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 53 tb0[1] 54 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:50.519359', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:50.519282')
('2015-03-21 10:34:51.006500', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:51.006429')
('2015-03-21 10:34:51.009067', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:51.009026')
('2015-03-21 10:34:51.029565', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:51.029510')
('2015-03-21 10:34:52.021913', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:52.021834')
('2015-03-21 10:34:52.085601', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:52.085527')
('2015-03-21 10:34:52.193880', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 57 tb0[1] 55 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:52.194635', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 57 tb0[1] 54 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:52.507953', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:52.507882')
('2015-03-21 10:34:52.510052', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:52.510011')
('2015-03-21 10:34:52.533886', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:52.533822')
('2015-03-21 10:34:53.557350', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:53.557273')
('2015-03-21 10:34:54.009950', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:54.009823')
('2015-03-21 10:34:54.013180', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:54.013091')
('2015-03-21 10:34:54.037941', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:54.037885')
('2015-03-21 10:34:54.133502', 'put_channel : channel tb0, group 0, time 2015-03-21 10:34:54.133421')
('2015-03-21 10:34:55.497732', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 61 tb0[1] 56 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:55.498528', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 61 tb0[1] 55 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:55.508013', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:55.507968')
('2015-03-21 10:34:57.006587', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:57.006515')
('2015-03-21 10:34:57.499990', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 60 tb0[1] 57 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:57.501177', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 60 tb0[1] 56 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:34:58.506689', 'put_channel : channel tb0, group 1, time 2015-03-21 10:34:58.506618')
('2015-03-21 10:35:00.006065', 'put_channel : channel tb0, group 1, time 2015-03-21 10:35:00.005994')
('2015-03-21 10:35:00.698609', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 59 tb0[1] 57 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:35:00.699705', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 57 tb0[1] 57 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:35:01.507846', 'put_channel : channel tb0, group 1, time 2015-03-21 10:35:01.507749')
('2015-03-21 10:35:02.700505', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 56 tb0[1] 58 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:35:02.701306', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 56 tb0[1] 57 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:35:03.006633', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 56 tb0[1] 56 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:35:03.007319', 'put_channel : channel tb0, group 1, time 2015-03-21 10:35:03.007280')
('2015-03-21 10:35:04.237975', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 56 tb0[1] 56 , tb1[0] 0 tb1[1] 0')
('2015-03-21 10:35:04.506921', 'put_channel : channel tb0, group 1, time 2015-03-21 10:35:04.506840')
('2015-03-21 10:35:06.007768', 'put_channel : channel tb0, group 1, time 2015-03-21 10:35:06.007688')
('2015-03-21 10:35:07.506341', 'put_channel : channel tb0, group 1, time 2015-03-21 10:35:07.506268')
('2015-03-21 10:35:09.008029', 'put_channel : channel tb0, group 1, time 2015-03-21 10:35:09.007957')
('2015-03-21 10:35:15.348177', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 56 tb0[1] 59 , tb1[0] 0 tb1[1] 0')
