('2014-12-20 09:48:12.239120', 'worker [5] started')
('2014-12-20 09:48:12.239195', 'client 8 initted')
('2014-12-20 09:48:14.017267', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:02.023225', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 46 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:02.024170', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 46 tb0[1] 40 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:02.026170', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 46 tb0[1] 39 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:02.039052', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 46 tb0[1] 38 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:11.839505', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 49 tb0[1] 42 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:11.841390', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 49 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:11.988318', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 48 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:11.990683', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 48 tb0[1] 40 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:15.461673', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 49 tb0[1] 42 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:15.463572', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 49 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:15.945028', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 48 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:15.946476', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 48 tb0[1] 40 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:16.972903', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 48 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:16.973944', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 48 tb0[1] 40 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:18.142312', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 48 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:18.144777', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 48 tb0[1] 40 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:22.275754', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 49 tb0[1] 42 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:22.278117', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 49 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:23.321165', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 48 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:23.323035', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 48 tb0[1] 40 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:25.324736', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 48 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:25.326150', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 48 tb0[1] 40 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:57.329079', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 64 tb0[1] 55 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:35:07.042331', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 62 tb0[1] 55 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:35:07.046462', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:35:09.040023', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 56 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:35:09.041941', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:35:41.051651', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 71 tb0[1] 55 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:35:55.592574', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 69 tb0[1] 55 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:35:55.598663', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 0 tb1[1] 0')
('2014-12-20 11:29:41.241633', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 55 tb1[1] 52')
('2014-12-20 11:29:41.243706', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 55 tb1[1] 51')
('2014-12-20 11:29:41.247322', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 55 tb1[1] 50')
('2014-12-20 11:29:41.249221', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 55 tb1[1] 49')
('2014-12-20 11:29:41.251588', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 55 tb1[1] 48')
('2014-12-20 11:29:41.253985', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 55 tb1[1] 47')
('2014-12-20 11:29:41.256861', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 55 tb1[1] 46')
('2014-12-20 11:29:41.259195', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 55 tb1[1] 45')
('2014-12-20 11:29:47.223035', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 55 tb1[1] 45')
('2014-12-20 11:29:47.224630', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 54 tb1[1] 45')
('2014-12-20 11:29:47.226695', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 53 tb1[1] 45')
('2014-12-20 11:29:47.227523', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 52 tb1[1] 45')
('2014-12-20 11:29:47.229415', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 51 tb1[1] 45')
('2014-12-20 11:29:47.232071', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 50 tb1[1] 45')
('2014-12-20 11:29:47.234961', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 49 tb1[1] 45')
('2014-12-20 11:29:47.235796', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 49 tb1[1] 44')
('2014-12-20 11:29:47.236731', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 48 tb1[1] 44')
('2014-12-20 11:29:47.241066', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 48 tb1[1] 43')
('2014-12-20 11:29:47.241951', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 48 tb1[1] 42')
('2014-12-20 11:29:47.242669', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 48 tb1[1] 41')
('2014-12-20 11:29:47.243400', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 48 tb1[1] 40')
('2014-12-20 11:29:47.244246', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 48 tb1[1] 39')
('2014-12-20 11:29:47.246341', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 48 tb1[1] 38')
('2014-12-20 11:29:47.248968', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 48 tb1[1] 37')
('2014-12-20 11:29:49.245709', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 48 tb1[1] 37')
('2014-12-20 11:29:49.248898', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 48 tb1[1] 36')
('2014-12-20 11:29:49.251022', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 47 tb1[1] 36')
('2014-12-20 11:29:49.252673', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 46 tb1[1] 36')
('2014-12-20 11:29:49.254189', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 46 tb1[1] 35')
('2014-12-20 11:29:49.255116', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 46 tb1[1] 34')
('2014-12-20 11:29:50.515205', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 47 tb1[1] 33')
('2014-12-20 11:29:50.515955', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 47 tb1[1] 32')
('2014-12-20 11:29:50.712673', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 47 tb1[1] 31')
('2014-12-20 11:29:52.096810', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 48 tb1[1] 30')
('2014-12-20 11:29:52.098675', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 48 tb1[1] 29')
('2014-12-20 11:29:52.379370', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 48 tb1[1] 28')
('2014-12-20 11:29:52.892873', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 48 tb1[1] 27')
('2014-12-20 11:29:52.894000', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 48 tb1[1] 26')
('2014-12-20 11:29:53.516143', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 47 tb1[1] 26')
('2014-12-20 11:29:53.517755', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 46 tb1[1] 26')
('2014-12-20 11:29:53.520384', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 46 tb1[1] 25')
('2014-12-20 11:29:53.525490', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 46 tb1[1] 24')
('2014-12-20 11:29:53.526865', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 45 tb1[1] 24')
('2014-12-20 11:29:53.528450', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 44 tb1[1] 24')
('2014-12-20 11:29:53.534363', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 43 tb1[1] 24')
('2014-12-20 11:29:53.535004', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 43 tb1[1] 23')
('2014-12-20 11:29:53.536605', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 42 tb1[1] 23')
('2014-12-20 11:29:53.537730', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 42 tb1[1] 22')
('2014-12-20 11:29:53.538758', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 42 tb1[1] 21')
('2014-12-20 11:29:53.542067', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 42 tb1[1] 20')
('2014-12-20 11:29:54.462218', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 42 tb1[1] 20')
('2014-12-20 11:29:54.464066', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 42 tb1[1] 19')
('2014-12-20 11:29:55.102059', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 42 tb1[1] 18')
('2014-12-20 11:29:55.535636', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 41 tb1[1] 18')
('2014-12-20 11:29:55.537417', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 41 tb1[1] 17')
('2014-12-20 11:29:55.539846', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 40 tb1[1] 17')
('2014-12-20 11:29:55.541676', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 40 tb1[1] 16')
('2014-12-20 11:29:55.545000', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 39 tb1[1] 16')
('2014-12-20 11:29:55.546414', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 38 tb1[1] 16')
('2014-12-20 11:29:55.547318', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 38 tb1[1] 15')
('2014-12-20 11:29:55.549097', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 38 tb1[1] 14')
('2014-12-20 11:29:56.467499', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 38 tb1[1] 14')
('2014-12-20 11:29:56.469581', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 38 tb1[1] 13')
('2014-12-20 11:29:58.107375', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 39 tb1[1] 12')
('2014-12-20 11:29:58.253814', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 38 tb1[1] 12')
('2014-12-20 11:29:58.255996', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 55 tb0[1] 55 , tb1[0] 38 tb1[1] 11')
('2014-12-20 11:30:00.816802', 'worker [5] stopping')
