('2014-12-20 09:48:12.696645', 'worker [6] started')
('2014-12-20 09:48:12.696774', 'client 8 initted')
('2014-12-20 09:48:14.016529', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:12.145671', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 49 tb0[1] 42 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:12.146501', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 49 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:12.863934', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 48 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:12.865801', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 48 tb0[1] 40 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:14.282753', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 48 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:14.284716', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 48 tb0[1] 40 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:14.347196', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 47 tb0[1] 40 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:14.349076', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 47 tb0[1] 39 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:18.020745', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 48 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:18.022487', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 48 tb0[1] 40 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:30.605465', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 53 tb0[1] 46 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:30.606388', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 53 tb0[1] 45 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:30.811193', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 45 , tb1[0] 0 tb1[1] 0')
('2014-12-20 10:34:30.812098', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 0 tb1[1] 0')
('2014-12-20 11:29:50.517510', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 60 tb1[1] 49')
('2014-12-20 11:29:50.519279', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 60 tb1[1] 48')
('2014-12-20 11:29:50.521195', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 60 tb1[1] 47')
('2014-12-20 11:29:50.522994', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 60 tb1[1] 46')
('2014-12-20 11:29:50.524559', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 60 tb1[1] 45')
('2014-12-20 11:29:50.527736', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 60 tb1[1] 44')
('2014-12-20 11:29:50.529237', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 60 tb1[1] 43')
('2014-12-20 11:29:50.530492', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 60 tb1[1] 42')
('2014-12-20 11:29:53.689681', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 60 tb1[1] 41')
('2014-12-20 11:29:53.694476', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 55 tb1[1] 41')
('2014-12-20 11:29:53.751981', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 54 tb1[1] 41')
('2014-12-20 11:29:53.752947', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 54 tb1[1] 40')
('2014-12-20 11:29:54.517638', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 55 tb1[1] 39')
('2014-12-20 11:29:54.527536', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 55 tb1[1] 38')
('2014-12-20 11:29:54.529165', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 55 tb1[1] 37')
('2014-12-20 11:29:54.531035', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 55 tb1[1] 36')
('2014-12-20 11:29:54.532478', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 55 tb1[1] 35')
('2014-12-20 11:29:54.534896', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 55 tb1[1] 34')
('2014-12-20 11:29:54.606671', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 54 tb1[1] 34')
('2014-12-20 11:29:54.607805', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 54 tb1[1] 33')
('2014-12-20 11:29:55.692826', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 53 tb1[1] 33')
('2014-12-20 11:29:55.694721', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 53 tb1[1] 32')
('2014-12-20 11:29:55.755546', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 52 tb1[1] 32')
('2014-12-20 11:29:55.757122', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 52 tb1[1] 31')
('2014-12-20 11:29:58.530147', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 54 tb1[1] 30')
('2014-12-20 11:29:58.531569', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 54 tb1[1] 29')
('2014-12-20 11:29:58.533077', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 54 tb1[1] 28')
('2014-12-20 11:29:58.535183', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 54 tb1[1] 27')
('2014-12-20 11:29:58.537593', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 54 tb1[1] 26')
('2014-12-20 11:29:58.744134', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 53 tb1[1] 26')
('2014-12-20 11:29:58.746244', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 53 tb1[1] 25')
('2014-12-20 11:29:59.282509', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 53 tb1[1] 24')
('2014-12-20 11:29:59.697754', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 53 tb1[1] 23')
('2014-12-20 11:29:59.758945', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 53 tb1[1] 22')
('2014-12-20 11:30:00.748915', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 53 tb1[1] 22')
('2014-12-20 11:30:00.749837', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 53 tb1[1] 21')
('2014-12-20 11:30:01.042298', 'worker [6] stopping')
('2014-12-20 11:30:02.284305', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 53 tb1[1] 20')
('2014-12-20 11:30:02.701283', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 53 tb1[1] 19')
('2014-12-20 11:30:02.761591', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 53 tb1[1] 18')
('2014-12-20 11:30:05.286907', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 53 tb1[1] 17')
('2014-12-20 11:30:05.703557', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 53 tb1[1] 16')
('2014-12-20 11:30:05.763892', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 52 tb0[1] 44 , tb1[0] 53 tb1[1] 15')
