('2014-09-20 09:26:53.096107', 'redis reader connect succeed')
('2014-09-20 09:26:53.096329', 'redis writer connect succeed')
('2014-09-20 09:26:53.126181', 'redis timer connect succeed')
('2014-09-20 09:26:53.143535', 'worker [5] started')
('2014-09-20 09:26:53.143631', 'client 12 initted')
('2014-09-20 09:26:54.009392', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:32.264297', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 34 tb0[1] 34 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:32.393958', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 33 tb0[1] 34 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:32.395109', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 33 tb0[1] 33 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:32.420889', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 32 tb0[1] 33 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:32.421537', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 32 tb0[1] 32 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:32.500942', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 31 tb0[1] 32 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:32.502436', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 31 tb0[1] 31 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:32.594438', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 30 tb0[1] 31 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:32.595081', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 30 tb0[1] 30 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:32.668379', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 29 tb0[1] 30 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:32.669248', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 29 tb0[1] 29 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:32.721480', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 28 tb0[1] 29 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:32.722978', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 28 tb0[1] 28 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:32.787025', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 27 tb0[1] 28 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:32.787833', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 27 tb0[1] 27 , tb1[0] 0 tb1[1] 0')
('2014-09-20 11:29:36.800965', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 42 tb1[1] 41')
('2014-09-20 11:29:36.801762', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 41 tb1[1] 41')
('2014-09-20 11:29:36.802703', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 40 tb1[1] 41')
('2014-09-20 11:29:36.803175', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 40 tb1[1] 40')
('2014-09-20 11:29:36.803644', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 39 tb1[1] 40')
('2014-09-20 11:29:36.804300', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 39 tb1[1] 39')
('2014-09-20 11:29:36.804901', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 38 tb1[1] 39')
('2014-09-20 11:29:36.805304', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 38 tb1[1] 38')
('2014-09-20 11:29:36.806032', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 37 tb1[1] 38')
('2014-09-20 11:29:36.806809', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 37 tb1[1] 37')
('2014-09-20 11:29:36.807494', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 36 tb1[1] 37')
('2014-09-20 11:29:36.808224', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 36 tb1[1] 36')
('2014-09-20 11:29:44.807675', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 36 tb1[1] 39')
('2014-09-20 11:29:44.808614', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 36 tb1[1] 38')
('2014-09-20 11:29:44.809286', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 36 tb1[1] 37')
('2014-09-20 11:29:54.799189', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 40 tb1[1] 38')
('2014-09-20 11:29:54.800019', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 39 tb1[1] 38')
('2014-09-20 11:29:54.800484', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 38 tb1[1] 38')
('2014-09-20 11:29:54.800897', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 37 tb1[1] 38')
('2014-09-20 11:29:54.801308', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 37 tb1[1] 37')
('2014-09-20 11:29:54.801618', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 36 tb1[1] 37')
('2014-09-20 11:29:54.802006', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 35 tb1[1] 37')
('2014-09-20 11:29:54.802666', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 35 tb1[1] 36')
('2014-09-20 11:29:54.803001', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 34 tb1[1] 36')
('2014-09-20 11:29:54.803520', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 34 tb1[1] 35')
('2014-09-20 11:29:54.803942', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 34 tb1[1] 34')
('2014-09-20 11:29:54.804290', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 33 tb1[1] 34')
('2014-09-20 11:29:54.804794', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 33 tb1[1] 33')
('2014-09-20 11:29:54.805224', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 33 tb1[1] 32')
('2014-09-20 11:29:54.805672', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 32 tb1[1] 32')
('2014-09-20 11:29:54.806270', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 31 tb1[1] 32')
('2014-09-20 11:29:54.807375', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 31 tb1[1] 31')
('2014-09-20 11:29:54.807854', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 30 tb1[1] 31')
('2014-09-20 11:29:54.808217', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 29 tb1[1] 31')
('2014-09-20 11:29:54.808807', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 29 tb1[1] 30')
('2014-09-20 11:29:54.809363', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 29 tb1[1] 29')
('2014-09-20 11:29:54.809756', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 29 tb1[1] 28')
('2014-09-20 11:29:54.810313', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 29 tb1[1] 27')
('2014-09-20 11:29:54.811139', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 29 tb1[1] 26')
('2014-09-20 11:29:57.812613', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 28 tb1[1] 26')
('2014-09-20 11:29:57.813209', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 27 tb1[1] 26')
('2014-09-20 11:29:57.813743', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 26 tb1[1] 26')
('2014-09-20 11:29:57.814219', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 26 tb1[1] 25')
('2014-09-20 11:29:57.814882', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 26 tb1[1] 24')
('2014-09-20 11:29:57.815538', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 26 tb1[1] 23')
('2014-09-20 11:30:00.775995', 'worker [5] stopping')
