('2014-09-20 09:26:49.327644', 'redis reader connect succeed')
('2014-09-20 09:26:49.327835', 'redis writer connect succeed')
('2014-09-20 09:26:49.356442', 'redis timer connect succeed')
('2014-09-20 09:26:49.383899', 'worker [4] started')
('2014-09-20 09:26:49.384033', 'client 12 initted')
('2014-09-20 09:26:50.010542', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 0 tb0[1] 0 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:32.168478', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 41 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:32.170145', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 41 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:32.170621', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:32.171128', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 39 tb0[1] 40 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:32.172113', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 39 tb0[1] 39 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:32.332675', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 38 tb0[1] 39 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:32.333412', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 38 tb0[1] 38 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:32.452658', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 37 tb0[1] 38 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:32.453423', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 37 tb0[1] 37 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:32.573849', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 36 tb0[1] 37 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:32.574577', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 36 tb0[1] 36 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:32.698594', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 35 tb0[1] 36 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:32.699224', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 35 tb0[1] 35 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:32.849315', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 34 tb0[1] 35 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:32.850186', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 34 tb0[1] 34 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:32.987136', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 33 tb0[1] 34 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:32.987918', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 33 tb0[1] 33 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:33.143457', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 32 tb0[1] 33 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:33.143995', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 32 tb0[1] 32 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:33.241671', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 31 tb0[1] 32 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:33.242446', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 31 tb0[1] 31 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:33.405790', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 30 tb0[1] 31 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:33.406297', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 30 tb0[1] 30 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:33.561800', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 29 tb0[1] 30 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:33.562628', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 29 tb0[1] 29 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:33.648633', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 28 tb0[1] 29 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:33.650264', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 28 tb0[1] 28 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:33.745924', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 27 tb0[1] 28 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:33.747909', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 27 tb0[1] 27 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:36.410823', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 28 tb0[1] 29 , tb1[0] 0 tb1[1] 0')
('2014-09-20 10:32:36.412703', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 28 tb0[1] 28 , tb1[0] 0 tb1[1] 0')
('2014-09-20 11:29:36.714805', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 44 tb1[1] 44')
('2014-09-20 11:29:36.716654', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 43 tb1[1] 44')
('2014-09-20 11:29:36.717956', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 43 tb1[1] 43')
('2014-09-20 11:29:36.719371', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 42 tb1[1] 43')
('2014-09-20 11:29:36.721046', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 42 tb1[1] 42')
('2014-09-20 11:29:36.722480', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 41 tb1[1] 42')
('2014-09-20 11:29:36.723857', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 41 tb1[1] 41')
('2014-09-20 11:29:36.725003', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 40 tb1[1] 41')
('2014-09-20 11:29:36.727616', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 40 tb1[1] 40')
('2014-09-20 11:29:36.730049', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 39 tb1[1] 40')
('2014-09-20 11:29:36.730512', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 39 tb1[1] 39')
('2014-09-20 11:29:36.731737', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 38 tb1[1] 39')
('2014-09-20 11:29:41.729142', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 38 tb1[1] 41')
('2014-09-20 11:29:41.731605', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 38 tb1[1] 40')
('2014-09-20 11:29:41.732458', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 38 tb1[1] 39')
('2014-09-20 11:29:41.732873', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 38 tb1[1] 38')
('2014-09-20 11:29:41.733453', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 37 tb1[1] 38')
('2014-09-20 11:29:44.722123', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 36 tb1[1] 38')
('2014-09-20 11:29:44.724065', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 35 tb1[1] 38')
('2014-09-20 11:29:44.726088', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 34 tb1[1] 38')
('2014-09-20 11:29:44.727637', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 33 tb1[1] 38')
('2014-09-20 11:29:44.729578', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 32 tb1[1] 38')
('2014-09-20 11:29:44.730079', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 32 tb1[1] 37')
('2014-09-20 11:29:44.730638', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 31 tb1[1] 37')
('2014-09-20 11:29:44.731556', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 30 tb1[1] 37')
('2014-09-20 11:29:44.732268', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 30 tb1[1] 36')
('2014-09-20 11:29:44.732692', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 29 tb1[1] 36')
('2014-09-20 11:29:44.733333', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 29 tb1[1] 35')
('2014-09-20 11:29:44.734612', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 28 tb1[1] 35')
('2014-09-20 11:29:44.736116', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 28 tb1[1] 34')
('2014-09-20 11:29:44.737063', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 28 tb1[1] 33')
('2014-09-20 11:29:44.738566', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 28 tb1[1] 32')
('2014-09-20 11:29:44.739384', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 28 tb1[1] 31')
('2014-09-20 11:29:44.739983', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 28 tb1[1] 30')
('2014-09-20 11:29:44.741241', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 28 tb1[1] 29')
('2014-09-20 11:29:45.080559', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 27 tb1[1] 29')
('2014-09-20 11:29:45.082076', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 27 tb1[1] 28')
('2014-09-20 11:29:45.189715', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 26 tb1[1] 28')
('2014-09-20 11:29:45.190543', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 26 tb1[1] 27')
('2014-09-20 11:29:46.731349', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 26 tb1[1] 27')
('2014-09-20 11:29:47.031839', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 25 tb1[1] 27')
('2014-09-20 11:29:47.032964', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 25 tb1[1] 26')
('2014-09-20 11:29:47.739004', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 24 tb1[1] 26')
('2014-09-20 11:29:47.739803', 'fd_channel : login[0] 0 login[1] 0 , tb0[0] 40 tb0[1] 40 , tb1[0] 24 tb1[1] 25')
('2014-09-20 11:30:00.712957', 'worker [4] stopping')
